Unnamed: 0,date,username,tweet,label
135,2022-06-14 06:52:23+00:00,Brotogel1,Selamat Siang Bro Berikut adalah Hasil Putaran angka Sydney SD Hari ini 4D3D2D 7957 Shio Kuda Kami ucapkan selamat kepada para pemenang brotogel togelsydney Omicron,positive
138,2022-06-14 06:06:02+00:00,jpnncom,Mayjen TNI dr Budiman memberikan penjelasan tentang Omicron subvarian BA4 dan BA5 Masyarakat tidak perlu takut Omicron,positive
139,2022-06-14 05:55:09+00:00,mediapilarID,Antisipasi Subvarian Omicron Gubernur Riau Imbau Masyarakat lakukan Vaksinasi Booster pilarID Omicron,positive
140,2022-06-14 04:24:51+00:00,alqudsamaanati,Ada variant baru virus COVID19 nih gaes yuk kita simak pembahasan singkat melalui lini ini Omicron Covid19 Coronavirusdisease,positive
143,2022-06-14 02:36:02+00:00,murianewscom,Masyarakat Diminta Waspada Subvarian Omicron BA4 dan BA5 Selengkapnya Klik Tautan Berikut ini Jakarta Covid19 Subvarianomicron Omicron BA4 BA5,positive
145,2022-06-14 01:46:31+00:00,natasya_puspa4,Pak Jokowi minta para menterinya mewaspadai dan hatihati dengan varian omicron BA4 dan BA5 Meski Indonesia dinilai WHO dalam kondisi baik dari pandemi COVID19 omicron jokowi indonesia waspadacovid19 BTS9thAnniversary,positive
147,2022-06-14 01:03:00+00:00,akusehatklinik,Halo Sobat Sehat Bukan berarti harus panik tapi tetap waspada Yuk kembali disiplin prokes lakukan vaksinasi dan juga jangan ragu untuk tes apabila bergejala Salam Sehat swabantigenbandung antigenbandung swabbandung testcovid omicron covid19,positive
148,2022-06-13 23:35:57+00:00,nusabalicom,Omicron BA4 dan BA5 Ditemukan di Bali Kadinkes Jangan Panik DinkesBali berita nusabali COVID19 Omicron Kemenkes,positive
150,2022-06-13 16:27:21+00:00,jatimterdepan,Semoga tidak ada badai virus lagi dii tengah bergeliatnya ekonomi coviÌ‡d19 omicron ekonomi fyp fyp,positive
151,2022-06-13 15:04:15+00:00,znufus994,Sepinya hp gak ada yang chet Omicron,positive
152,2022-06-13 14:26:41+00:00,golaliid,Hindari Varian Omicron Baru Ini Pesan Dinkes Kota Bandung infobdg golalidotid golaliid omicron,positive
153,2022-06-13 14:12:27+00:00,IsmiNurjanah14,Subvarian omicron udh masuk k indonesia lgii mengsedihTpi yowis lah sbgai kaum rebahan mending gue ngegame aja d rmh AMAN ampDPT CUAN YGY Play Follow Boomtechvip TopGun ArcadeBowlingGo2 Boomtech Omicron,positive
154,2022-06-13 13:47:17+00:00,BROVEGAS4,Hasil live draw Taiwan Result 3186 Shio Kerbau Selamat kepada para pemenang Salam Jackpot brovegas ResultTaiwan Omicron,positive
156,2022-06-13 10:55:06+00:00,IDbelasting,Pemerintah Bakal Wajibkan Vaksin Booster saat di Keramaian omicron vaksinbooster waspadaomicron,positive
159,2022-06-13 09:37:32+00:00,Satukata__,Mengenal Lebih Dekat Si Kembar Omicron BA4 dan BA5 lewat SPOSTid Omicron BA4 BA5 SPOSTid,positive
166,2022-06-13 03:31:18+00:00,polisilinggau_,yang sudah vaksin 1 dan 2 jangan lupa untuk booste ya covid covid19 corona omicron vaksin latepost,positive
167,2022-06-13 02:27:37+00:00,lalaura_lau,Masyarakat perlu mewaspadai varian baru covid19 setelah omicron yang lebih menular dan menginfeksi anak covid covid19 omicron varianbarucorona kesehatan,positive
170,2022-06-13 01:04:04+00:00,tribunbalikanal,Menparekraf Minta Masyarakat Bali Waspada Terkait SubVarian Omicron BA4 dan BA5 COVID19,positive
173,2022-06-12 09:38:40+00:00,chatnews_id,Covid19 subvarian Omicron BA4 dan BA5 menjadi pengingat masih perlunya memperkuat protokol kesehatan,positive
179,2022-06-11 10:29:05+00:00,wellylie99,Asean AirPollution trending WHO polusiGedungPerkantoran dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker COVID19 OmiCron G20 DosaPLTUpln Kawasan Bintaro dan selatan jakarta sdh terpolusi hebat code red Kasihan yaa guys Pake masker yaa,positive
180,2022-06-11 04:16:00+00:00,holopiscom,Juru Bicara Kementerian Kesehatan Mohammad Syahril mengimbau masyarakat agar tidak panik dengan masuknya subvarian BA4 dan BA5 yang merupakan mutasi dari varian Omicron KemenkesRI Omicron,positive
181,2022-06-11 03:28:00+00:00,sariagri_id,BACADULU Juru Bicara Kementerian Kesehatan menyampaikan bahwa subvarian baru Omicron BA4 dan BA5 menjadi penyebab kasus COVID19 di beberapa negara di dunia naik sariagri faktaunik infounik informasi berita kesehatan covid omicron,positive
183,2022-06-10 13:25:58+00:00,wellylie99,Asean AirPollution trending WHO polusiGedungPerkantoran dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker COVID19 OmiCron G20 DosaPLTUpln Polusi udara sampai saat ini msh terkendali Pertahankan,positive
186,2022-06-10 02:59:57+00:00,polisilinggau_,kita patuhi pemerintah untuk kebaikan bersama covid covid19 corona omicron vaksin latepost,positive
188,2022-06-09 12:53:39+00:00,wellylie99,Asean AirPollution trending WHO polusiGedungPerkantoran dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker COVID19 OmiCron G20 DosaPLTUpln Polusi udara kumat,positive
189,2022-06-09 04:05:44+00:00,wellylie99,Asean AirPollution trending WHO polusiGedungPerkantoran dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker COVID19 OmiCron G20 DosaPLTUpln 10 jam udara kita di level tidak sehat payah betul performa si ibukota yaa,positive
191,2022-06-08 13:39:24+00:00,wellylie99,Asean AirPollution trending WHO polusiGedungPerkantoran dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker COVID19 OmiCron G20 DosaPLTUpln Wadow polusi udara nyaa parah bingitz sihh,positive
195,2022-06-05 12:42:23+00:00,wellylie99,Asean AirPollution trending WHO polusiGedungPerkantoran dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker COVID19 OmiCron G20 DosaPLTU Ngeri Polusi udara harian jakarta Masa iya sih bencana bs dtg setiap hari ini mah kaga kerja lu org Payah betul yaa,positive
199,2022-06-03 03:34:36+00:00,polisilinggau_,jika kurang fit jagalah jarak anda dengan lawan bicara saat berjumpa covid covid19 corona omicron vaksin latepost,positive
200,2022-06-02 03:54:06+00:00,polisilinggau_,hidup sehat itu baik covid covid19 corona omicron vaksin latepost,positive
202,2022-05-31 04:28:32+00:00,polisilinggau_,tetap patuhi Prokes ya covid covid19 corona omicron vaksin latepost,positive
203,2022-05-30 05:36:40+00:00,polisilinggau_,dengan tetap mematui protokol kesehatan covid covid19 corona omicron vaksin latepost,positive
204,2022-05-30 00:45:59+00:00,LimzJenny,Manfaatkan WaktuMu Sejenak Untuk Menangkan Rupiah Sebanyak Mungkin dominoqq aduq bandarqonline pokeruangasli palapaqq judionline bandarceme PokerIndonesia sakong BandarQ depositpulsa OurMeissaChanyeolDay PTDONSTAGELA MiraFinalCheckpoint StageForARMY Omicron,positive
206,2022-05-29 06:02:47+00:00,polisilinggau_,sebaiknya cuci tangan setelah beraktivitas covid covid19 corona omicron vaksin latepost,positive
207,2022-05-29 06:02:14+00:00,polisilinggau_,jangan terlena tetap jaga kesehatan covid covid19 corona omicron vaksin latepost,positive
209,2022-05-28 03:24:03+00:00,polisilinggau_,untuk kebaikan bersama covid covid19 corona omicron vaksin latepost,positive
211,2022-05-27 03:11:47+00:00,polisilinggau_,jaga kesehatan ya bestie covid covid19 corona omicron vaksin latepost,positive
213,2022-05-26 02:08:32+00:00,Media_Rania,Kalau kat Malaysia kes makin naik pun masih buat pekak Betul ke IsmailSabri60 China Beijing Omicron Dapatkan barangan ayuhmalaysia di sekarang,positive
216,2022-05-24 13:21:02+00:00,wellylie99,Asean AirPollution trending WHO dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker OmiCron G20 DosaPLTUpln dosaBNI46 FormulaE bersabar itu penting Bentar lagi natal Gak berasa eh uda 24 aja Ganti pembantu negara semoga membawa perubahan Cek mandiri,positive
217,2022-05-24 03:15:39+00:00,polisilinggau_,sebaiknya tetap gunakan masker saat keluar rumah ceritaserem COVID19 Omicron,positive
220,2022-05-23 04:37:03+00:00,polisilinggau_,pakaimasker ya saat di ruang tertutup atau kondisi fisik lagi kurang fit covid covid19 corona omicron vaksin latepost,positive
221,2022-05-21 07:05:10+00:00,MediakomKemkes,Waspada Varian Baru Omicron kilasinternasional variancovid,positive
222,2022-05-21 03:19:37+00:00,polisilinggau_,walaupun covid19 sudah melandai namun tetap diajurkan untuk tetap menggunakan masker covid covid19 corona omicron vaksin latepost,positive
223,2022-05-21 03:16:45+00:00,polisilinggau_,walaupun covid19 sudah melandai namun tetap diajurkan untuk tetap menggunakan masker covid covid19 corona omicron vaksin latepost,positive
226,2022-05-19 15:14:51+00:00,MC_Nishidella98,Info terbaru pandemi bakal reda Indonesia akan maju ke endemi lepaskan masker saat di luar ruangan Covid19 Omicron Endemi KemenkesRI MalamJumat TGIFThisTomorrow,positive
231,2022-05-17 01:21:22+00:00,MC_Nishidella98,Sering kali kasus aktif berkurang waspadai lonjakkan kasus Covid19 Omicron subvarian BA4 dan BA5 Tetap hrs terapkan protokol kesehatan Mencuci Tangan Memakai Masker Jaga Jarak Hindari Kerumunan Covid19 Omicron OmicronBA4 OmicronBA5 KemenkesRI SatgasCovid19,positive
234,2022-05-16 05:05:17+00:00,polisilinggau_,tetap patuhi Prokes covid19 covid covid19 corona omicron vaksin,positive
235,2022-05-15 13:35:04+00:00,MC_Nishidella98,Kasus Aktif Covid19 di Tiongkok cepat menurun beberapa kota berkembangan pesat cepat pulih Covid19 Omicron PemulihanEkonomiSecaraNasional WHO KegiatanMasyarakat Weekend,positive
237,2022-05-15 06:13:25+00:00,MC_Nishidella98,Bln dpn wajib prokes karenanya ada rencana kasus Covid19 Omicron Covid19 Omicron Bahaya WajibProtokolKesehatan KemenkesRI Weekend,positive
247,2022-05-11 11:36:28+00:00,iloveaceh,Semoga setelah berakhir omicron bisa bertambah ribuan,positive
249,2022-05-11 09:38:14+00:00,MSufianAnwer,yad tou ati ho gi meri Omicron,positive
250,2022-05-11 03:58:00+00:00,polisilinggau_,pandemi masih ada tetap patuhi prokes covid covid19 corona omicron vaksin latepost,positive
251,2022-05-11 03:51:29+00:00,polisilinggau_,jaga kebersihan agar terhindar dari penyakit covid covid19 corona omicron vaksin latepost,positive
292,2022-05-08 06:55:43+00:00,dikareza6,Capaian program vaksinasi nasional VaksinCovid19 Lebaran Omicron Covid19,positive
309,2022-05-01 03:56:25+00:00,indrabustami,Alhamdulillah pepaya burungnya mungkin pepaya biasa juga bisa membantu meredakan nyeri di tenggorokan saat batuk COVID19 Omicron,positive
314,2022-04-29 03:07:49+00:00,TaufiqMarhaban,Sebuah tim peneliti China telah mengembangkan vaksin COVID19 baru yang terbukti sangat efektif melawan infeksi oleh strain Delta dan Omicron menggunakan pendekatan vaksin chimeric receptorbinding domain RBDdimer,positive
318,2022-04-28 07:38:58+00:00,liralali998,Upaya Pemerintah meningkatkan capaian vaksinasi Covid19 VaksinCovid19 Lebaran Omicron Covid19,positive
323,2022-04-26 05:57:35+00:00,Albheart3,coronavirus apa kabar lama gak ada kabar jadi kangen nih Omicron kok sebentar aja sih singgahnya Sakit tahu kalo ditinggalin pas lagi sayangsayangnya COVID19 vaksinasibooster,positive
327,2022-04-25 02:51:30+00:00,polisilinggau_,saat beraktivitas diluar jangan lupa untuk tetap patuhi prokes ya covid covid19 corona omicron vaksin latepost,positive
331,2022-04-24 09:23:07+00:00,theSundaily,Do RTKAG test before balik kampung Kelantan MB theSun theSundaily health covid19 Omicron MySJ Kelantan,positive
334,2022-04-22 18:09:52+00:00,wellylie99,Asean AirPollution trending WHO polusiGedungPerkantoran dkiJakarta usa PolusiApartemen iQAir IMF BI ispa kanker COVID19 OmiCron G20 Kasihan bener nasib warga jakarta ya di kirimkan pencobaan terus bkn oleh org asing tp oleh pemerimtaham nya sendiri Apes,positive
336,2022-04-22 04:54:38+00:00,polisilinggau_,tetap sehat dan terhindar dari penyebaran Covid19 ayo vaksin sebelum mudik covid covid19 corona omicron vaksin latepost mudik2022,positive
337,2022-04-22 04:43:32+00:00,polisilinggau_,Vaksinasi serentak di MAN 1 Lubuklinggau covid covid19 corona omicron vaksin latepost,positive
339,2022-04-21 06:30:34+00:00,liralali998,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
340,2022-04-21 06:30:24+00:00,liralali998,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
341,2022-04-21 06:30:20+00:00,liralali998,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
342,2022-04-21 06:30:15+00:00,liralali998,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
343,2022-04-21 06:25:33+00:00,dikareza6,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
344,2022-04-21 06:25:28+00:00,dikareza6,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
345,2022-04-21 06:25:23+00:00,dikareza6,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
346,2022-04-21 06:25:18+00:00,dikareza6,Komitmen Pemerintah mempersiapkan arus mudik lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
347,2022-04-21 04:22:00+00:00,polisilinggau_,mencegah itu lebih baik covid covid19 corona omicron vaksin latepost,positive
349,2022-04-20 09:13:57+00:00,liralali998,Himbauan agar masyarakat mengikuti program vaksinasi Covid19 sebelum lebaran tahun 2022 VaksinCovid19 Lebaran Omicron Covid19,positive
351,2022-04-20 02:04:57+00:00,ThePhraseID,Jangan sepelekan simak gejala omicron pada anak ini ThePhraseID Omicron Covid19 Pandemi Corona,positive
355,2022-04-18 13:44:08+00:00,Media_Rania,Kes jangkitan Omicron menurun namun adakah ia berbaloi SouthKorea Omicron,positive
367,2022-04-16 07:08:03+00:00,dikareza6,Upaya pemerintah menjaga tren penurunan kasus Covid19 VaksinCovid19 penurunan PPKM Omicron Covid19,positive
368,2022-04-16 07:07:58+00:00,dikareza6,Upaya pemerintah menjaga tren penurunan kasus Covid19 VaksinCovid19 penurunan PPKM Omicron Covid19,positive
369,2022-04-16 07:07:52+00:00,dikareza6,Upaya pemerintah menjaga tren penurunan kasus Covid19 VaksinCovid19 penurunan PPKM Omicron Covid19,positive
370,2022-04-16 07:07:47+00:00,dikareza6,Upaya pemerintah menjaga tren penurunan kasus Covid19 VaksinCovid19 penurunan PPKM Omicron Covid19,positive
372,2022-04-15 15:11:45+00:00,rmoljateng,Korea Selatan Cabut Pembatasan Sosial Terkait Penurunan Omicron klikRMOL,positive
377,2022-04-14 09:34:46+00:00,medisgratis,Yuk samasama kita tingkatkan kembali kepedulian kepada saudarasaudara kita tak lupa pula panjatkan doa tertulus demi kesehatan kita semua Aamiin medisgratis konsultasikesehatangratis obatgratis layanankesehatangratis omicron covid19,positive
382,2022-04-13 02:49:22+00:00,polisilinggau_,sebentar lagi bakal mudik nih jangan lupa vaksin ya covid covid19 corona omicron vaksin latepost,positive
387,2022-04-12 03:19:56+00:00,disway_id,Shanghai Dibuka Kembali Prof Liang Adalah Penyesatan Omicron Dianggap Flu Biasa Klik Omicron shanghai COVID19,positive
388,2022-04-12 02:36:12+00:00,pg_ngadiredjo,HaiSobatPerkebunan masih ingatkah kalian dengan istilah 5M 5M ini adalah kunci pertahanan kita untuk bisa survive di masa pandemi ini Yuk kita review lagi apa saja 5M itu BUMNUntukIndonesia AKHLAKBUMN 10bisa sepuluhbisa covid omicron health prokes ptpnx,positive
391,2022-04-11 03:24:30+00:00,Rsiakartika_sby,Perlu menjadi perhatian bagi orang tua untuk selalu waspada terhadap bahaya Covid19 varian Omicron yang dapat menginfeksi anakanak pada tingkat yang lebih tinggi daripada sebelumnya omicron balita infeksi,positive
392,2022-04-11 02:39:41+00:00,medisgratis,Yuk samasama kita tingkatkan kembali kepedulian kepada saudarasaudara kita tak lupa pula panjatkan doa tertulus demi kesehatan kita semua Aamiin medisgratis konsultasikesehatangratis obatgratis layanankesehatangratis omicron covid19,positive
395,2022-04-10 01:53:02+00:00,polisilinggau_,yang belum ayo vaksin siapa tahu nanti mau mudik juga biar tidak membawa penyakit ke kampung halaman covid covid19 corona omicron vaksin latepost,positive
399,2022-04-08 13:22:36+00:00,naga888_,Alhamdulillah WHO Bawa Kabar Baik soal Covid Lagi Apa Tuh covid19 jakarta indonesia sebaran virus omicron delta antigen swab pcr wabah pandemi rumahsakit isoman,positive
400,2022-04-08 10:10:38+00:00,_rakyatmerdeka,Update Data Perkembangan Virus Corona Covid19 8 APRIL 2022 Omicron OmicronVirus OmicronVariant Corona coronavirus COVID19 COVID RakyatMerdeka RMid,positive
402,2022-04-08 03:13:33+00:00,MNowNews,Kajian menggunakan aplikasi telefon pintar itu juga mendapati bahawa pesakit Omicron berkemungkinan kurang kehilangan deria bau berbanding pesakit Delta MalaysiaNow MNow MNowNews Malaysia Omicron delta covid,positive
403,2022-04-08 01:01:42+00:00,bharianmy,BHdunia Kajian membuktikan keberkesanan dos penggalak terhadap coronavirus vaksin omicron coronavirus covid19,positive
404,2022-04-07 11:03:03+00:00,_rakyatmerdeka,Update Data Perkembangan Virus Corona Covid19 7 APRIL 2022 Omicron OmicronVirus OmicronVariant Corona coronavirus COVID19 COVID RakyatMerdeka RMid,positive
410,2022-04-06 14:52:43+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita KeluargaMalaysia ReopeningSafely Omicron LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
411,2022-04-06 13:30:11+00:00,AnIntrovert_in,Puri duniya ko hi saaf krne ka iraada h kya Omicron be,positive
412,2022-04-06 13:21:52+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 Kempen Derma Darah IOW KomunikasiKita Omicron dermadarahselamatkannyawa LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
414,2022-04-06 10:11:23+00:00,_rakyatmerdeka,Update Data Perkembangan Virus Corona Covid19 6 APRIL 2022 Omicron OmicronVirus OmicronVariant Corona coronavirus COVID19 COVID RakyatMerdeka RMid,positive
419,2022-04-05 15:30:00+00:00,matamilenialID,Pertumbuhan Ekonomi RI Mulai Bangkit Walau Sempat Terganggu Omicron Baca selengkapnya disini MataIndonesia Ekonomi Indonesia Omicron,positive
420,2022-04-05 14:40:00+00:00,Satukata__,Wiku Varian Omicron XE Belum Terdeteksi di Indonesia lewat spostid SPOSTid Omicron,positive
424,2022-04-05 09:39:02+00:00,medisgratis,Yuk samasama kita tingkatkan kembali kepedulian kepada saudarasaudara kita tak lupa pula panjatkan doa tertulus demi kesehatan kita semua Aamiin medisgratis konsultasikesehatangratis obatgratis layanankesehatangratis omicron covid19,positive
429,2022-04-04 15:28:52+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Fasa peralihan ke endemik Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS,positive
430,2022-04-04 15:20:11+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
431,2022-04-04 15:05:01+00:00,JaPenWPKL,Keluarga Malaysia IOW KomunikasiKita Omicron KeluargaMalaysia LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
432,2022-04-04 14:01:09+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Fasa peralihan ke endemik Nasihat kesihatan KKM Langkahlangkah melindungi diri daripada varian Omicron Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita Omicron KeluargaMalaysia,positive
433,2022-04-04 13:34:00+00:00,JaPenWPKL,Keluarga Malaysia Kempen Derma Darah IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia dermadarahselamatkannyawa LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
434,2022-04-04 13:19:43+00:00,JaPenWPKL,TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
435,2022-04-04 13:04:31+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia dermadarahselamatkannyawa LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
439,2022-04-04 07:32:52+00:00,RunningTextID,KEMENKES VARIAN OMICRON XE BELUM DITEMUKAN DI INDONESIA KEMENKES OMICRON NASIONAL,positive
443,2022-04-02 23:08:19+00:00,JaPenWPKL,TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 Edaran Risalah Keluarga Malaysia Kesejahteraan Negara Buku Perpaduan Dalam Kepelbagaian Buku Lagu Negaraku Buku Bendera Negeri Dan Wilayah IOW KomunikasiKita Omicron TRIIS,positive
447,2022-04-02 03:51:11+00:00,polisilinggau_,Vaksinasi membantu menjaga kekebalan tubuh dari virus covid19 covid covid19 corona omicron vaksin latepost,positive
448,2022-04-02 01:25:14+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Fasa peralihan ke endemik Nasihat kesihatan KKM Langkahlangkah melindungi diri daripada varian Omicron Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita Omicron KeluargaMalaysia,positive
452,2022-04-01 05:47:45+00:00,polisilinggau_,waspada OMICRON dengan tetap mematuhi protokol kesehatan covid19,positive
453,2022-04-01 05:26:02+00:00,medisgratis,Yuk samasama kita tingkatkan kembali kepedulian kepada saudarasaudara kita tak lupa pula panjatkan doa tertulus demi kesehatan kita semua Aamiin medisgratis konsultasikesehatangratis obatgratis layanankesehatangratis omicron covid19,positive
454,2022-03-31 16:02:17+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
455,2022-03-31 14:06:45+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
456,2022-03-31 13:29:43+00:00,JaPenWPKL,Keluarga Malaysia IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
457,2022-03-31 12:59:00+00:00,JaPenWPKL,Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
460,2022-03-30 14:52:43+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 Kempen Derma Darah IOW KomunikasiKita Omicron TRIIS dermadarahselamatkannyawa LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
461,2022-03-30 14:06:32+00:00,JaPenWPKL,Kempen Derma Darah IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
462,2022-03-30 11:53:09+00:00,pmisurakarta,Jika temanteman sedang terkonfirmasi Positif COVID19 jangan khawatir Pemerintah saat ini sudah membuka pelayanan Telekonsultasi dan Obat Gratis Bagaimana caranya mengakses layanan tersebut mari kita simak informasi berikut Covid19 Omicron pmiselalubantu PMISolo,positive
466,2022-03-30 04:35:57+00:00,matamilenialID,Mitigasi Penting untuk Cegah Penyebaran Varian Omicron di RI Flash News Nonton selengkapnya disini MataIndonesia PPKM Omicron BeritaTerkini,positive
468,2022-03-29 23:26:03+00:00,JaPenWPKL,Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
469,2022-03-29 22:43:43+00:00,JaPenWPKL,Keluarga Malaysia IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
470,2022-03-29 22:32:16+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Fasa peralihan ke endemik Nasihat kesihatan KKM Langkahlangkah melindungi diri daripada varian Omicron Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita Omicron KeluargaMalaysia,positive
471,2022-03-29 21:04:34+00:00,JaPenWPKL,Keluarga Malaysia IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
473,2022-03-29 12:19:09+00:00,JaPenWPKL,TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia LindungDiriLindungSemua KitaJagaKita COVID19 coronavirus KLCeria CMSWPKL,positive
474,2022-03-29 12:05:15+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Fasa peralihan ke endemik Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS,positive
475,2022-03-29 11:47:16+00:00,syawal,SimpletonED eddydaud pendemic belum tamat jauh sekali Di Malaysia sudah sedikit reda sbb ramai dpt vaksinasi gelombang seterus tiada siapa tahu variant bahaya spt delta atau lebih cepat merebak spt omicron akan langgar endemic â‰  zero kematian atau hospitalisation,positive
477,2022-03-29 08:00:00+00:00,ThePhraseID,Untuk masuk ke berbagai tempat sekarang harus menggunakan PeduliLindungi Tetapi tahukah kamu bahwa kamu dapat check in di PeduliLindungi tanpa menggunakan kuota internet Cek yuk ThePhraseID PeduliLindungi Internet Covid Omicron,positive
479,2022-03-29 05:08:32+00:00,polisilinggau_,menyambut bulan suci Ramadhan agar tetap sehat dan bugar serta khusyuk hendaknya kita tetap mematuhi protokol kesehatan covid19 covid covid19 corona omicron vaksin latepost,positive
480,2022-03-29 04:54:05+00:00,jayabet_online,Hasil live draw Cambodia pada 29 Maret 2022 Result 6423 Shio Naga Selamat kepada para pemenang Salam Jackpot jayabet keluarantogel Omicron,positive
484,2022-03-28 21:40:03+00:00,jpnncom,Ada beberapa cara yang bisa Anda lakukan untuk mempercepat proses penyembuhan saat terinfeksi varian Omicron seperti tetap terhidrasi Omicron,positive
487,2022-03-28 05:10:32+00:00,edwinubod,Test hari ini syukur Negatif covid19 omicron palispalis,positive
488,2022-03-28 04:59:15+00:00,wartakotalive,Ada 7948 Kasus Aktif Covid19 di Jakarta per Minggu 27 Maret Tetap Waspadai Omicron lewat wartakotalive Omicron,positive
